,TimeStamp,SurvayType,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
1165,9/29/2024 14:04:45,H,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,1,3,紙は資源ごみ,特にない
1166,9/29/2024 14:04:47,H,5,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,No,3,5,普段、ごみを分けていると思っていましたが、気を付けないといけないと感じました。ありがとうござ字ました。,燃えるゴミ燃えないゴミをしっかり分別している。
1167,9/29/2024 14:04:52,H,40,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,3,NA,NA
1168,9/29/2024 14:05:01,H,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,NA,NA
1169,9/29/2024 14:05:07,H,80,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,フレーズによって受ける印象が違うことが面白かったです。,小さくしていいものは小さく処理をする、リサイクル出来るものはリサイクルする
1170,9/29/2024 14:05:10,H,7,3,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,3,2,紙が資源ごみだと知れて良かったです。,NA
1171,9/29/2024 14:05:16,H,70,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,NA,洗ってから捨てるようにしている
1172,9/29/2024 14:05:20,H,75,1,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,特になし,特になし
1173,9/29/2024 14:05:30,H,20,3,2,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,3,NA,NA
1174,9/29/2024 14:05:30,H,75,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,NA,NA
1175,9/29/2024 14:05:40,H,60,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,70dai,male,No,5,5,NA,回収後、資源ゴミはきちんと利活用されているのでしょうか？
1176,9/29/2024 14:05:45,H,75,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,female,Yes,5,4,NA,NA
1177,9/29/2024 14:05:50,H,28,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,NA,NA
1178,9/29/2024 14:06:01,H,69,2,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,3,NA,NA
1179,9/29/2024 14:06:05,H,75,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,4,3,NA,NA
1180,9/29/2024 14:06:06,H,7,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,NA,NA
1181,9/29/2024 14:06:15,H,80,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,NA,NA
1182,9/29/2024 14:06:34,H,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,NA,必ず分別する
1183,9/29/2024 14:06:45,H,75,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,5,5,役に立った,分別を心掛けている
1184,9/29/2024 14:06:46,H,37,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,4,4,NA,NA
1185,9/29/2024 14:06:48,H,5,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,5,5,NA,NA
1186,9/29/2024 14:06:50,H,40,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,2,ポスターのデザインについて興味深く回答させていただきました。,市の分別ルールをしっかり守るようにしています。
1187,9/29/2024 14:06:55,H,50,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,4,自分は割とできていると思う。,意識したい。
1188,9/29/2024 14:06:59,H,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,2,2,答えにくかった,なるべく分別する
1189,9/29/2024 14:07:04,H,55,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1190,9/29/2024 14:07:08,H,50,2,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,No,4,3,NA,NA
1191,9/29/2024 14:07:11,H,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,No,3,3,NA,NA
1192,9/29/2024 14:07:21,H,53,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,3,1,NA,NA
1193,9/29/2024 14:07:26,H,80,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,NA,外出先で買ったペットボトルは持ち帰り、洗浄後にリサイクルに出すことが増えました。以前は何も考えすに捨てていたと思います。
1194,9/29/2024 14:07:34,H,70,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,常に注意が必要,常に気を付けている
1195,9/29/2024 14:07:36,H,60,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,2,2,NA,NA
1196,9/29/2024 14:07:39,H,80,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,3,ゴミを仕分けることは大切なことだと思った,節電を心掛けている
1197,9/29/2024 14:07:44,H,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,わかりにくい,ゴミ分別辞典
1198,9/29/2024 14:08:03,H,5,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,NA,NA
1199,9/29/2024 14:08:09,H,50,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,NA,NA
1200,9/29/2024 14:08:09,H,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,2,NA,NA
1201,9/29/2024 14:08:10,H,7,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,5,5,NA,川が綺麗になれば海が綺麗になると思いゴミ拾いをしている。
1202,9/29/2024 14:08:14,H,75,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,資源を守りたい,NA
1203,9/29/2024 14:08:22,H,90,1,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,1,NA,NA
1204,9/29/2024 14:08:28,H,56,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,3,2,NA,NA
1205,9/29/2024 14:08:41,H,50,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,効果的なポスターを選ばせるというより、選ばせる体で啓発活動をしているのかな？　と思いました。,燃えるゴミとして捨てられるものでも資源ゴミに分類できるものは、多少面倒くさくても燃えるゴミとは切り分けて分別しています。
1206,9/29/2024 14:08:46,H,7,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,4,3,資源ゴミという言葉をあまり聞くことがないので、わかりづらく思いました。,できるだけ確認して分別しています。
1207,9/29/2024 14:08:59,H,5,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,No,3,3,NA,NA
1208,9/29/2024 14:09:01,H,8,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,NA,無駄を少なくする。
1209,9/29/2024 14:09:04,H,7,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,No,1,1,NA,NA
1210,9/29/2024 14:09:09,H,95,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,ゴミの分別はしないといけないと思うけど、これはどうなるのか？とか判断が難しいのがあれのも現状,わかる範囲でできるだけ分別はしてます
1211,9/29/2024 14:09:20,H,6,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,正直どれもあまりピンとこなかったです…,NA
1212,9/29/2024 14:09:28,H,70,2,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,No,3,3,知らなかったことがあった,出来る範囲で取り組んでいる
1213,9/29/2024 14:09:36,H,77,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,特になし,特になし
1214,9/29/2024 14:10:18,H,70,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,30dai,male,No,2,2,NA,NA
1215,9/29/2024 14:10:54,H,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,ありがちなアンケートだと思いました。,決められた分別は行っている
1216,9/29/2024 14:10:58,H,60,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,4,3,NA,NA
1217,9/29/2024 14:11:07,H,20,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,2,4,NA,割りばしは使わない(貰わない)
1218,9/29/2024 14:11:20,H,60,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,2,使われる画像映像とフレーズが重要になる,出来るだけゴミを出さないようにする
1219,9/29/2024 14:11:57,H,90,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,NA,NA
1220,9/29/2024 14:14:43,H,90,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,female,Yes,4,4,NA,NA
1221,9/29/2024 14:02:03,I,60,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1222,9/29/2024 14:02:06,I,74,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,20dai,female,No,4,4,NA,NA
1223,9/29/2024 14:02:17,I,10,1,2,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,4,NA,NA
1224,9/29/2024 14:02:20,I,77,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,70dai,male,Yes,3,2,NA,NA
1225,9/29/2024 14:02:27,I,56,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,NA,NA
1226,9/29/2024 14:02:30,I,50,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,3,2,NA,NA
1227,9/29/2024 14:02:44,I,50,2,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,5,5,NA,NA
1228,9/29/2024 14:02:46,I,60,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,4,3,NA,NA
1229,9/29/2024 14:02:49,I,90,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,また参加したいと思います,NA
1230,9/29/2024 14:02:49,I,60,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,5,3,とくに,いつも通り
1231,9/29/2024 14:02:50,I,45,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,NA,NA
1232,9/29/2024 14:02:54,I,40,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,No,4,3,NA,NA
1233,9/29/2024 14:02:55,I,70,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,NA,NA
1234,9/29/2024 14:02:57,I,7,4,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1235,9/29/2024 14:02:57,I,40,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,3,3,NA,NA
1236,9/29/2024 14:03:08,I,50,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,3,NA,NA
1237,9/29/2024 14:03:08,I,30,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,other,Yes,3,3,NA,NA
1238,9/29/2024 14:03:09,I,10,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,5,5,NA,NA
1239,9/29/2024 14:03:12,I,95,1,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,male,No,4,4,NA,NA
1240,9/29/2024 14:03:17,I,85,4,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,NA,NA
1241,9/29/2024 14:03:17,I,90,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,2,2,NA,NA
1242,9/29/2024 14:03:22,I,90,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,5,5,NA,NA
1243,9/29/2024 14:03:22,I,2,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,改めて資源ゴミの扱いを認識しました。,ゴミの分別とゴミを極力出さない事。
1244,9/29/2024 14:03:25,I,5,2,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,male,Yes,5,3,最初のポスターは絵が怖く感じた。,ペットボトルや缶を出すときは一度中を洗う。
1245,9/29/2024 14:03:25,I,50,2,4,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,3,3,NA,NA
1246,9/29/2024 14:03:29,I,40,1,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,No,2,2,NA,NA
1247,9/29/2024 14:03:37,I,55,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,4,4,NA,NA
1248,9/29/2024 14:03:48,I,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,大事なこと。,無駄をなくす、
1249,9/29/2024 14:03:52,I,46,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,other,other,Yes,3,3,NA,NA
1250,9/29/2024 14:04:04,I,80,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,5,5,NA,NA
1251,9/29/2024 14:04:07,I,60,4,3,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,No,4,4,NA,電池の廃棄がしずらくて面倒
1252,9/29/2024 14:04:13,I,50,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,NA,NA
1253,9/29/2024 14:04:14,I,75,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,No,3,3,そこまでの差が無いように感じました,ゴミを出さない
1254,9/29/2024 14:04:16,I,80,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,2,とくになし,爆発の危険性があるものは気をつけて分けている。電池とか。
1255,9/29/2024 14:04:16,I,85,2,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,NA,NA
1256,9/29/2024 14:04:25,I,50,2,4,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,NA,NA
1257,9/29/2024 14:04:30,I,78,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1258,9/29/2024 14:04:30,I,75,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,3,2,NA,NA
1259,9/29/2024 14:04:40,I,30,3,2,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,70dai,female,Yes,5,3,NA,NA
1260,9/29/2024 14:04:44,I,45,3,2,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,ゴミの分別には意味があることを再確認した。,NA
1261,9/29/2024 14:04:51,I,6,4,2,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,4,いいアンケートです。,資源の確保が大事
1262,9/29/2024 14:04:51,I,85,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,NA,NA
1263,9/29/2024 14:05:00,I,70,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
1264,9/29/2024 14:05:09,I,5,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,20dai,male,Yes,4,4,NA,NA
1265,9/29/2024 14:05:32,I,7,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,3,NA,NA
1266,9/29/2024 14:05:32,I,60,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,NA,NA
1267,9/29/2024 14:05:33,I,85,2,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,NA,NA
1268,9/29/2024 14:05:35,I,8,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,5,日々、分別を意識している,NA
1269,9/29/2024 14:05:38,I,80,4,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,female,Yes,5,3,NA,NA
1270,9/29/2024 14:05:46,I,45,2,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,5,4,ポスターの目が怖い,NA
1271,9/29/2024 14:05:47,I,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,No,4,3,大事なこと。,無駄にしない。
1272,9/29/2024 14:05:55,I,50,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,No,2,2,NA,NA
1273,9/29/2024 14:05:55,I,20,2,4,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
1274,9/29/2024 14:05:58,I,5,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,male,Yes,5,4,NA,NA
1275,9/29/2024 14:06:13,I,5,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,NA,NA
1276,9/29/2024 14:06:17,I,8,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,2,3,NA,NA
1277,9/29/2024 14:06:18,I,100,4,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,5,5,改めて紙を分別する事を知った。,ペットボトルなどは徹底して分別しています。
1278,9/29/2024 14:06:23,I,30,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,5,4,もっと分類してもよいはず,まあいいかと思わない
1279,9/29/2024 14:06:31,I,30,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,4,実写がより現実感がある,しっかり分別表を見て捨てている
1280,9/29/2024 14:06:35,I,80,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,60dai,female,Yes,5,4,ゴミの分別は絶対必要だと思います,ゴミ置き場 周辺 も綺麗にすることを心がけています
1281,9/29/2024 14:06:37,I,76,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,NA,NA
1282,9/29/2024 14:06:38,I,6,3,4,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,NA,NA
1283,9/29/2024 14:06:46,I,100,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,とくにない,決められた事はやる
1284,9/29/2024 14:06:55,I,90,4,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,4,NA,NA
1285,9/29/2024 14:06:56,I,50,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,3,多くの人の感想を聞くことは良いことだと思う。,ちゃんと分別するようにしている。
1286,9/29/2024 14:06:59,I,7,4,3,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,4,NA,NA
1287,9/29/2024 14:07:03,I,50,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,other,female,No,3,3,NA,NA
1288,9/29/2024 14:07:11,I,77,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,モラルが低い人のために合わせるのは大変,リサイクル制度が日本は大変貧弱だと思う
1289,9/29/2024 14:07:15,I,30,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,NA,NA
